Host Country,Year,Sex,Employment %,COC
EU-28,'13,Females,46.2,Extra-EU-28
EU-28,'13,Females,53.5,Foreign country
EU-28,'13,Females,63.3,Reporting country
EU-28,'13,Females,62.6,Total
EU-28,'13,Males,78,EU-28
EU-28,'13,Males,65.8,Extra-EU-28
EU-28,'13,Males,70.8,Foreign country
EU-28,'13,Males,74.5,Reporting country
EU-28,'13,Males,74.3,Total
EU-28,'13,Total,70.9,EU-28
EU-28,'13,Total,55.7,Extra-EU-28
EU-28,'13,Total,61.8,Foreign country
EU-28,'13,Total,68.9,Reporting country
EU-28,'13,Total,68.4,Total
EU-28,'14,Females,65.2,EU-28
EU-28,'14,Females,46.9,Extra-EU-28
EU-28,'14,Females,54.6,Foreign country
EU-28,'14,Females,64.2,Reporting country
EU-28,'14,Females,63.4,Total
EU-28,'14,Males,79.2,EU-28
EU-28,'14,Males,66.5,Extra-EU-28
EU-28,'14,Males,71.9,Foreign country
EU-28,'14,Males,75.2,Reporting country
EU-28,'14,Males,75,Total
EU-28,'14,Total,72,EU-28
EU-28,'14,Total,56.4,Extra-EU-28
EU-28,'14,Total,62.9,Foreign country
EU-28,'14,Total,69.7,Reporting country
EU-28,'14,Total,69.2,Total
EU-28,'15,Females,66.5,EU-28
EU-28,'15,Females,46.6,Extra-EU-28
EU-28,'15,Females,55,Foreign country
EU-28,'15,Females,65.1,Reporting country
EU-28,'15,Females,64.3,Total
EU-28,'15,Males,80.6,EU-28
EU-28,'15,Males,67.4,Extra-EU-28
EU-28,'15,Males,73.1,Foreign country
EU-28,'15,Males,76,Reporting country
EU-28,'15,Males,75.8,Total
EU-28,'15,Total,73.4,EU-28
EU-28,'15,Total,56.7,Extra-EU-28
EU-28,'15,Total,63.8,Foreign country
EU-28,'15,Total,70.6,Reporting country
EU-28,'15,Total,70,Total
EU-28,'16,Females,67.7,EU-28
EU-28,'16,Females,46,Extra-EU-28
EU-28,'16,Females,55.3,Foreign country
EU-28,'16,Females,66.2,Reporting country
EU-28,'16,Females,65.3,Total
EU-28,'16,Males,82,EU-28
EU-28,'16,Males,67.7,Extra-EU-28
EU-28,'16,Males,73.9,Foreign country
EU-28,'16,Males,77.1,Reporting country
EU-28,'16,Males,76.8,Total
EU-28,'16,Total,74.7,EU-28
EU-28,'16,Total,56.6,Extra-EU-28
EU-28,'16,Total,64.4,Foreign country
EU-28,'16,Total,71.7,Reporting country
EU-28,'16,Total,71,Total
Estonia,'06,Females,64.8,Extra-EU-28
Estonia,'06,Females,64.2,Foreign country
Estonia,'06,Females,74.1,Reporting country
Estonia,'06,Females,72.5,Total
Estonia,'06,Males,96.3,EU-28
Estonia,'06,Males,77.9,Extra-EU-28
Estonia,'06,Males,78.4,Foreign country
Estonia,'06,Males,79.7,Reporting country
Estonia,'06,Males,79.5,Total
Estonia,'06,Total,70.7,EU-28
Estonia,'06,Total,71.8,Extra-EU-28
Estonia,'06,Total,71.8,Foreign country
Estonia,'06,Total,76.8,Reporting country
Estonia,'06,Total,75.9,Total
Estonia,'07,Females,66.5,Extra-EU-28
Estonia,'07,Females,66.2,Foreign country
Estonia,'07,Females,73.8,Reporting country
Estonia,'07,Females,72.6,Total
Estonia,'07,Males,80.8,Extra-EU-28
Estonia,'07,Males,81,Foreign country
Estonia,'07,Males,81.5,Reporting country
Estonia,'07,Males,81.4,Total
Estonia,'07,Total,71,EU-28
Estonia,'07,Total,74,Extra-EU-28
Estonia,'07,Total,74,Foreign country
Estonia,'07,Total,77.5,Reporting country
Estonia,'07,Total,76.9,Total
Estonia,'08,Females,69.7,Extra-EU-28
Estonia,'08,Females,69.4,Foreign country
Estonia,'08,Females,73.6,Reporting country
Estonia,'08,Females,72.9,Total
Estonia,'08,Males,93.1,EU-28
Estonia,'08,Males,79.8,Extra-EU-28
Estonia,'08,Males,80.1,Foreign country
Estonia,'08,Males,81.8,Reporting country
Estonia,'08,Males,81.5,Total
Estonia,'08,Total,81.7,EU-28
Estonia,'08,Total,75.2,Extra-EU-28
Estonia,'08,Total,75.3,Foreign country
Estonia,'08,Total,77.4,Reporting country
Estonia,'08,Total,77.1,Total
Estonia,'09,Females,64.6,Extra-EU-28
Estonia,'09,Females,64.8,Foreign country
Estonia,'09,Females,69.8,Reporting country
Estonia,'09,Females,69,Total
Estonia,'09,Males,67.5,EU-28
Estonia,'09,Males,64.4,Extra-EU-28
Estonia,'09,Males,64.5,Foreign country
Estonia,'09,Males,72.8,Reporting country
Estonia,'09,Males,71,Total
Estonia,'09,Total,70.4,EU-28
Estonia,'09,Total,64.5,Extra-EU-28
Estonia,'09,Total,64.6,Foreign country
Estonia,'09,Total,71.2,Reporting country
Estonia,'09,Total,70,Total
Estonia,'10,Females,56.1,Extra-EU-28
Estonia,'10,Females,56.5,Foreign country
Estonia,'10,Females,67.8,Reporting country
Estonia,'10,Females,65.9,Total
Estonia,'10,Males,68.5,EU-28
Estonia,'10,Males,59.6,Extra-EU-28
Estonia,'10,Males,59.9,Foreign country
Estonia,'10,Males,69.6,Reporting country
Estonia,'10,Males,67.8,Total
Estonia,'10,Total,69.1,EU-28
Estonia,'10,Total,57.9,Extra-EU-28
Estonia,'10,Total,58.3,Foreign country
Estonia,'10,Total,68.7,Reporting country
Estonia,'10,Total,66.8,Total
Estonia,'11,Females,58.2,Extra-EU-28
Estonia,'11,Females,58.6,Foreign country
Estonia,'11,Females,69.3,Reporting country
Estonia,'11,Females,67.8,Total
Estonia,'11,Males,61.5,EU-28
Estonia,'11,Males,69.1,Extra-EU-28
Estonia,'11,Males,68.8,Foreign country
Estonia,'11,Males,74.5,Reporting country
Estonia,'11,Males,73.5,Total
Estonia,'11,Total,67.7,EU-28
Estonia,'11,Total,64.1,Extra-EU-28
Estonia,'11,Total,64.2,Foreign country
Estonia,'11,Total,71.8,Reporting country
Estonia,'11,Total,70.6,Total
Estonia,'12,Females,56.6,Extra-EU-28
Estonia,'12,Females,56.7,Foreign country
Estonia,'12,Females,71.6,Reporting country
Estonia,'12,Females,69.4,Total
Estonia,'12,Males,70,EU-28
Estonia,'12,Males,70.9,Extra-EU-28
Estonia,'12,Males,70.9,Foreign country
Estonia,'12,Males,76,Reporting country
Estonia,'12,Males,75.1,Total
Estonia,'12,Total,66.5,EU-28
Estonia,'12,Total,64.4,Extra-EU-28
Estonia,'12,Total,64.4,Foreign country
Estonia,'12,Total,73.7,Reporting country
Estonia,'12,Total,72.2,Total
Estonia,'13,Females,65,EU-28
Estonia,'13,Females,60.7,Extra-EU-28
Estonia,'13,Females,60.8,Foreign country
Estonia,'13,Females,71.7,Reporting country
Estonia,'13,Females,70.1,Total
Estonia,'13,Males,72.3,Extra-EU-28
Estonia,'13,Males,72.3,Foreign country
Estonia,'13,Males,77.7,Reporting country
Estonia,'13,Males,76.7,Total
Estonia,'13,Total,67.1,EU-28
Estonia,'13,Total,67,Extra-EU-28
Estonia,'13,Total,67,Foreign country
Estonia,'13,Total,74.6,Reporting country
Estonia,'13,Total,73.3,Total
Estonia,'14,Females,77,EU-28
Estonia,'14,Females,57.6,Extra-EU-28
Estonia,'14,Females,58.2,Foreign country
Estonia,'14,Females,72.6,Reporting country
Estonia,'14,Females,70.6,Total
Estonia,'14,Males,84.7,EU-28
Estonia,'14,Males,74.5,Extra-EU-28
Estonia,'14,Males,74.9,Foreign country
Estonia,'14,Males,79,Reporting country
Estonia,'14,Males,78.3,Total
Estonia,'14,Total,81.4,EU-28
Estonia,'14,Total,66.7,Extra-EU-28
Estonia,'14,Total,67.2,Foreign country
Estonia,'14,Total,75.7,Reporting country
Estonia,'14,Total,74.3,Total
Estonia,'15,Females,61.4,Extra-EU-28
Estonia,'15,Females,60.8,Foreign country
Estonia,'15,Females,74.4,Reporting country
Estonia,'15,Females,72.6,Total
Estonia,'15,Males,77.2,EU-28
Estonia,'15,Males,77.1,Extra-EU-28
Estonia,'15,Males,77.1,Foreign country
Estonia,'15,Males,81.2,Reporting country
Estonia,'15,Males,80.5,Total
Estonia,'15,Total,61.6,EU-28
Estonia,'15,Total,70.1,Extra-EU-28
Estonia,'15,Total,69.8,Foreign country
Estonia,'15,Total,77.7,Reporting country
Estonia,'15,Total,76.5,Total
Estonia,'16,Females,59.8,Extra-EU-28
Estonia,'16,Females,59.3,Foreign country
Estonia,'16,Females,74.7,Reporting country
Estonia,'16,Females,72.6,Total
Estonia,'16,Males,93.2,EU-28
Estonia,'16,Males,75.4,Extra-EU-28
Estonia,'16,Males,76.2,Foreign country
Estonia,'16,Males,81.8,Reporting country
Estonia,'16,Males,80.8,Total
Estonia,'16,Total,73.8,EU-28
Estonia,'16,Total,68.2,Extra-EU-28
Estonia,'16,Total,68.4,Foreign country
Estonia,'16,Total,78.1,Reporting country
Estonia,'16,Total,76.6,Total
Denmark,'06,Females,75.4,EU-28
Denmark,'06,Females,52.2,Extra-EU-28
Denmark,'06,Females,59.4,Foreign country
Denmark,'06,Females,75.5,Reporting country
Denmark,'06,Females,74.8,Total
Denmark,'06,Males,78.5,EU-28
Denmark,'06,Males,73.6,Extra-EU-28
Denmark,'06,Males,75.5,Foreign country
Denmark,'06,Males,84.2,Reporting country
Denmark,'06,Males,83.8,Total
Denmark,'06,Total,77,EU-28
Denmark,'06,Total,61.3,Extra-EU-28
Denmark,'06,Total,66.7,Foreign country
Denmark,'06,Total,79.9,Reporting country
Denmark,'06,Total,79.4,Total
Denmark,'07,Females,70.8,EU-28
Denmark,'07,Females,48.7,Extra-EU-28
Denmark,'07,Females,56.2,Foreign country
Denmark,'07,Females,76,Reporting country
Denmark,'07,Females,74.7,Total
Denmark,'07,Males,83.3,EU-28
Denmark,'07,Males,63.8,Extra-EU-28
Denmark,'07,Males,70,Foreign country
Denmark,'07,Males,84,Reporting country
Denmark,'07,Males,83.2,Total
Denmark,'07,Total,76.3,EU-28
Denmark,'07,Total,55.6,Extra-EU-28
Denmark,'07,Total,62.4,Foreign country
Denmark,'07,Total,80.1,Reporting country
Denmark,'07,Total,79,Total
Denmark,'08,Females,77.1,EU-28
Denmark,'08,Females,53,Extra-EU-28
Denmark,'08,Females,60.2,Foreign country
Denmark,'08,Females,76.6,Reporting country
Denmark,'08,Females,75.5,Total
Denmark,'08,Males,89.4,EU-28
Denmark,'08,Males,67.6,Extra-EU-28
Denmark,'08,Males,74.7,Foreign country
Denmark,'08,Males,84.4,Reporting country
Denmark,'08,Males,83.9,Total
Denmark,'08,Total,82.8,EU-28
Denmark,'08,Total,59.3,Extra-EU-28
Denmark,'08,Total,66.6,Foreign country
Denmark,'08,Total,80.6,Reporting country
Denmark,'08,Total,79.7,Total
Denmark,'09,Females,76.6,EU-28
Denmark,'09,Females,57.5,Extra-EU-28
Denmark,'09,Females,63.3,Foreign country
Denmark,'09,Females,75.3,Reporting country
Denmark,'09,Females,74.5,Total
Denmark,'09,Males,85.4,EU-28
Denmark,'09,Males,65.9,Extra-EU-28
Denmark,'09,Males,74,Foreign country
Denmark,'09,Males,80.9,Reporting country
Denmark,'09,Males,80.5,Total
Denmark,'09,Total,81.2,EU-28
Denmark,'09,Total,60.9,Extra-EU-28
Denmark,'09,Total,68.1,Foreign country
Denmark,'09,Total,78.1,Reporting country
Denmark,'09,Total,77.5,Total
Denmark,'10,Females,74.2,EU-28
Denmark,'10,Females,50.3,Extra-EU-28
Denmark,'10,Females,58.3,Foreign country
Denmark,'10,Females,74.2,Reporting country
Denmark,'10,Females,73,Total
Denmark,'10,Males,78.8,EU-28
Denmark,'10,Males,65.4,Extra-EU-28
Denmark,'10,Males,71.2,Foreign country
Denmark,'10,Males,79.1,Reporting country
Denmark,'10,Males,78.6,Total
Denmark,'10,Total,76.5,EU-28
Denmark,'10,Total,56.2,Extra-EU-28
Denmark,'10,Total,63.8,Foreign country
Denmark,'10,Total,76.7,Reporting country
Denmark,'10,Total,75.8,Total
Denmark,'11,Females,69.8,EU-28
Denmark,'11,Females,50.7,Extra-EU-28
Denmark,'11,Females,57.4,Foreign country
Denmark,'11,Females,73.8,Reporting country
Denmark,'11,Females,72.4,Total
Denmark,'11,Males,78.7,EU-28
Denmark,'11,Males,62.2,Extra-EU-28
Denmark,'11,Males,69.1,Foreign country
Denmark,'11,Males,79.7,Reporting country
Denmark,'11,Males,79,Total
Denmark,'11,Total,74.1,EU-28
Denmark,'11,Total,55.4,Extra-EU-28
Denmark,'11,Total,62.5,Foreign country
Denmark,'11,Total,76.8,Reporting country
Denmark,'11,Total,75.7,Total
Denmark,'12,Females,67.9,EU-28
Denmark,'12,Females,49.6,Extra-EU-28
Denmark,'12,Females,56.6,Foreign country
Denmark,'12,Females,73.8,Reporting country
Denmark,'12,Females,72.2,Total
Denmark,'12,Males,79.2,EU-28
Denmark,'12,Males,60.8,Extra-EU-28
Denmark,'12,Males,68.8,Foreign country
Denmark,'12,Males,79.4,Reporting country
Denmark,'12,Males,78.6,Total
Denmark,'12,Total,73.3,EU-28
Denmark,'12,Total,54.5,Extra-EU-28
Denmark,'12,Total,62.1,Foreign country
Denmark,'12,Total,76.6,Reporting country
Denmark,'12,Total,75.4,Total
Denmark,'13,Females,68.9,EU-28
Denmark,'13,Females,54,Extra-EU-28
Denmark,'13,Females,59.7,Foreign country
Denmark,'13,Females,73.9,Reporting country
Denmark,'13,Females,72.4,Total
Denmark,'13,Males,79.7,EU-28
Denmark,'13,Males,63.5,Extra-EU-28
Denmark,'13,Males,70.6,Foreign country
Denmark,'13,Males,79.4,Reporting country
Denmark,'13,Males,78.7,Total
Denmark,'13,Total,74.1,EU-28
Denmark,'13,Total,58,Extra-EU-28
Denmark,'13,Total,64.6,Foreign country
Denmark,'13,Total,76.7,Reporting country
Denmark,'13,Total,75.6,Total
Denmark,'14,Females,69.9,EU-28
Denmark,'14,Females,50.6,Extra-EU-28
Denmark,'14,Females,58,Foreign country
Denmark,'14,Females,73.8,Reporting country
Denmark,'14,Females,72.2,Total
Denmark,'14,Males,83.4,EU-28
Denmark,'14,Males,63.1,Extra-EU-28
Denmark,'14,Males,72.6,Foreign country
Denmark,'14,Males,80.2,Reporting country
Denmark,'14,Males,79.5,Total
Denmark,'14,Total,77,EU-28
Denmark,'14,Total,56.2,Extra-EU-28
Denmark,'14,Total,65,Foreign country
Denmark,'14,Total,77.1,Reporting country
Denmark,'14,Total,75.9,Total
Denmark,'15,Females,69.2,EU-28
Denmark,'15,Females,50.2,Extra-EU-28
Denmark,'15,Females,57.2,Foreign country
Denmark,'15,Females,74.6,Reporting country
Denmark,'15,Females,72.6,Total
Denmark,'15,Males,84.3,EU-28
Denmark,'15,Males,64.5,Extra-EU-28
Denmark,'15,Males,73.9,Foreign country
Denmark,'15,Males,80.9,Reporting country
Denmark,'15,Males,80.2,Total
Denmark,'15,Total,77.3,EU-28
Denmark,'15,Total,56.4,Extra-EU-28
Denmark,'15,Total,65.1,Foreign country
Denmark,'15,Total,77.8,Reporting country
Denmark,'15,Total,76.5,Total
Denmark,'16,Females,71.5,EU-28
Denmark,'16,Females,57.3,Extra-EU-28
Denmark,'16,Females,63.1,Foreign country
Denmark,'16,Females,75.4,Reporting country
Denmark,'16,Females,74,Total
Denmark,'16,Males,83.8,EU-28
Denmark,'16,Males,66.3,Extra-EU-28
Denmark,'16,Males,74.6,Foreign country
Denmark,'16,Males,81.4,Reporting country
Denmark,'16,Males,80.7,Total
Denmark,'16,Total,77.8,EU-28
Denmark,'16,Total,61.3,Extra-EU-28
Denmark,'16,Total,68.6,Foreign country
Denmark,'16,Total,78.4,Reporting country
Denmark,'16,Total,77.4,Total
Czech Republic,'06,Females,66.4,EU-28
Czech Republic,'06,Females,61.9,Extra-EU-28
Czech Republic,'06,Females,64.1,Foreign country
Czech Republic,'06,Females,61.8,Reporting country
Czech Republic,'06,Females,61.8,Total
Czech Republic,'06,Males,85,EU-28
Czech Republic,'06,Males,88.5,Extra-EU-28
Czech Republic,'06,Males,86.7,Foreign country
Czech Republic,'06,Males,80.4,Reporting country
Czech Republic,'06,Males,80.4,Total
Czech Republic,'06,Total,76.8,EU-28
Czech Republic,'06,Total,75.2,Extra-EU-28
Czech Republic,'06,Total,76,Foreign country
Czech Republic,'06,Total,71.1,Reporting country
Czech Republic,'06,Total,71.2,Total
Czech Republic,'07,Females,73.2,EU-28
Czech Republic,'07,Females,63.3,Extra-EU-28
Czech Republic,'07,Females,68.5,Foreign country
Czech Republic,'07,Females,62.3,Reporting country
Czech Republic,'07,Females,62.4,Total
Czech Republic,'07,Males,92.5,EU-28
Czech Republic,'07,Males,86.9,Extra-EU-28
Czech Republic,'07,Males,90,Foreign country
Czech Republic,'07,Males,81.4,Reporting country
Czech Republic,'07,Males,81.5,Total
Czech Republic,'07,Total,83.8,EU-28
Czech Republic,'07,Total,75.7,Extra-EU-28
Czech Republic,'07,Total,80.1,Foreign country
Czech Republic,'07,Total,71.9,Reporting country
Czech Republic,'07,Total,72,Total
Czech Republic,'08,Females,63.8,EU-28
Czech Republic,'08,Females,64.1,Extra-EU-28
Czech Republic,'08,Females,64,Foreign country
Czech Republic,'08,Females,62.5,Reporting country
Czech Republic,'08,Females,62.5,Total
Czech Republic,'08,Males,87.8,EU-28
Czech Republic,'08,Males,86.6,Extra-EU-28
Czech Republic,'08,Males,87.3,Foreign country
Czech Republic,'08,Males,82,Reporting country
Czech Republic,'08,Males,82,Total
Czech Republic,'08,Total,77.9,EU-28
Czech Republic,'08,Total,75,Extra-EU-28
Czech Republic,'08,Total,76.5,Foreign country
Czech Republic,'08,Total,72.3,Reporting country
Czech Republic,'08,Total,72.4,Total
Czech Republic,'09,Females,66.5,EU-28
Czech Republic,'09,Females,61,Extra-EU-28
Czech Republic,'09,Females,63.8,Foreign country
Czech Republic,'09,Females,61.4,Reporting country
Czech Republic,'09,Females,61.4,Total
Czech Republic,'09,Males,87,EU-28
Czech Republic,'09,Males,83.3,Extra-EU-28
Czech Republic,'09,Males,85.4,Foreign country
Czech Republic,'09,Males,80.1,Reporting country
Czech Republic,'09,Males,80.2,Total
Czech Republic,'09,Total,77.9,EU-28
Czech Republic,'09,Total,71.9,Extra-EU-28
Czech Republic,'09,Total,75.1,Foreign country
Czech Republic,'09,Total,70.8,Reporting country
Czech Republic,'09,Total,70.9,Total
Czech Republic,'10,Females,63.7,EU-28
Czech Republic,'10,Females,61.2,Extra-EU-28
Czech Republic,'10,Females,62.4,Foreign country
Czech Republic,'10,Females,60.9,Reporting country
Czech Republic,'10,Females,60.9,Total
Czech Republic,'10,Males,91.6,EU-28
Czech Republic,'10,Males,88.1,Extra-EU-28
Czech Republic,'10,Males,90,Foreign country
Czech Republic,'10,Males,79.5,Reporting country
Czech Republic,'10,Males,79.6,Total
Czech Republic,'10,Total,79.3,EU-28
Czech Republic,'10,Total,74.4,Extra-EU-28
Czech Republic,'10,Total,76.8,Foreign country
Czech Republic,'10,Total,70.3,Reporting country
Czech Republic,'10,Total,70.4,Total
Czech Republic,'11,Females,59.6,EU-28
Czech Republic,'11,Females,61.2,Extra-EU-28
Czech Republic,'11,Females,60.5,Foreign country
Czech Republic,'11,Females,61.7,Reporting country
Czech Republic,'11,Females,61.7,Total
Czech Republic,'11,Males,89.2,EU-28
Czech Republic,'11,Males,85.2,Extra-EU-28
Czech Republic,'11,Males,87.3,Foreign country
Czech Republic,'11,Males,79.8,Reporting country
Czech Republic,'11,Males,79.9,Total
Czech Republic,'11,Total,76.3,EU-28
Czech Republic,'11,Total,73.1,Extra-EU-28
Czech Republic,'11,Total,74.7,Foreign country
Czech Republic,'11,Total,70.8,Reporting country
Czech Republic,'11,Total,70.9,Total
Czech Republic,'12,Females,54.6,EU-28
Czech Republic,'12,Females,65.3,Extra-EU-28
Czech Republic,'12,Females,60.9,Foreign country
Czech Republic,'12,Females,62.6,Reporting country
Czech Republic,'12,Females,62.5,Total
Czech Republic,'12,Males,90.4,EU-28
Czech Republic,'12,Males,89.5,Extra-EU-28
Czech Republic,'12,Males,90,Foreign country
Czech Republic,'12,Males,80.1,Reporting country
Czech Republic,'12,Males,80.2,Total
Czech Republic,'12,Total,75.6,EU-28
Czech Republic,'12,Total,77.2,Extra-EU-28
Czech Republic,'12,Total,76.5,Foreign country
Czech Republic,'12,Total,71.4,Reporting country
Czech Republic,'12,Total,71.5,Total
Czech Republic,'13,Females,64.9,EU-28
Czech Republic,'13,Females,66.1,Extra-EU-28
Czech Republic,'13,Females,65.6,Foreign country
Czech Republic,'13,Females,63.8,Reporting country
Czech Republic,'13,Females,63.8,Total
Czech Republic,'13,Males,89.3,EU-28
Czech Republic,'13,Males,89.7,Extra-EU-28
Czech Republic,'13,Males,89.6,Foreign country
Czech Republic,'13,Males,80.9,Reporting country
Czech Republic,'13,Males,81,Total
Czech Republic,'13,Total,77.9,EU-28
Czech Republic,'13,Total,79.1,Extra-EU-28
Czech Republic,'13,Total,78.5,Foreign country
Czech Republic,'13,Total,72.4,Reporting country
Czech Republic,'13,Total,72.5,Total
Czech Republic,'14,Females,62,EU-28
Czech Republic,'14,Females,62.3,Extra-EU-28
Czech Republic,'14,Females,62.2,Foreign country
Czech Republic,'14,Females,64.8,Reporting country
Czech Republic,'14,Females,64.7,Total
Czech Republic,'14,Males,86.7,EU-28
Czech Republic,'14,Males,93.7,Extra-EU-28
Czech Republic,'14,Males,90.4,Foreign country
Czech Republic,'14,Males,82,Reporting country
Czech Republic,'14,Males,82.2,Total
Czech Republic,'14,Total,74.2,EU-28
Czech Republic,'14,Total,78.6,Extra-EU-28
Czech Republic,'14,Total,76.5,Foreign country
Czech Republic,'14,Total,73.5,Reporting country
Czech Republic,'14,Total,73.5,Total
Czech Republic,'15,Females,68.4,EU-28
Czech Republic,'15,Females,60.5,Extra-EU-28
Czech Republic,'15,Females,63.9,Foreign country
Czech Republic,'15,Females,66.5,Reporting country
Czech Republic,'15,Females,66.4,Total
Czech Republic,'15,Males,88.7,EU-28
Czech Republic,'15,Males,91.1,Extra-EU-28
Czech Republic,'15,Males,90,Foreign country
Czech Republic,'15,Males,82.9,Reporting country
Czech Republic,'15,Males,83,Total
Czech Republic,'15,Total,79,EU-28
Czech Republic,'15,Total,76,Extra-EU-28
Czech Republic,'15,Total,77.3,Foreign country
Czech Republic,'15,Total,74.8,Reporting country
Czech Republic,'15,Total,74.8,Total
Czech Republic,'16,Females,72.7,EU-28
Czech Republic,'16,Females,67.3,Extra-EU-28
Czech Republic,'16,Females,69.9,Foreign country
Czech Republic,'16,Females,68.6,Reporting country
Czech Republic,'16,Females,68.6,Total
Czech Republic,'16,Males,93.5,EU-28
Czech Republic,'16,Males,88,Extra-EU-28
Czech Republic,'16,Males,90.9,Foreign country
Czech Republic,'16,Males,84.5,Reporting country
Czech Republic,'16,Males,84.6,Total
Czech Republic,'16,Total,84.6,EU-28
Czech Republic,'16,Total,78,Extra-EU-28
Czech Republic,'16,Total,81.4,Foreign country
Czech Republic,'16,Total,76.6,Reporting country
Czech Republic,'16,Total,76.7,Total
Cyprus,'06,Females,61,EU-28
Cyprus,'06,Females,81.9,Extra-EU-28
